,speed,label,position,diameter,BPFI,BPFO,FTF,BSF,dominant_fault
160,1772.0,B,,14,0.0033962626,0.0015299793,0.0047060386,0.001043085,FTF
161,1772.0,B,,14,0.0030168246,0.0033519666,0.0033732736,0.0014670674,FTF
162,1772.0,B,,14,0.0027287162,0.002507015,0.012608273,0.0024315983,FTF
163,1772.0,B,,14,0.0031932055,0.0012839591,0.0047842856,0.001555583,FTF
164,1772.0,Normal,,,0.004783923,0.007607306,0.008321046,0.004494974,FTF
165,1772.0,Normal,,,0.007066735,0.00812007,0.004786195,0.009566209,BSF
166,1772.0,Normal,,,0.0032973168,0.005313754,0.0040758946,0.0049437247,BPFO
167,1772.0,Normal,,,0.006262157,0.0063096997,0.005556734,0.003981251,BPFO
168,1772.0,Normal,,,0.0035989757,0.004031778,0.006086424,0.0033565355,FTF
169,1772.0,Normal,,,0.003491444,0.00836303,0.0046087517,0.0046078074,BPFO
170,1772.0,Normal,,,0.0066091446,0.005586848,0.007980569,0.0034430095,FTF
171,1772.0,Normal,,,0.0036081674,0.0070857033,0.0035114752,0.0054564457,BPFO
172,1772.0,Normal,,,0.005335628,0.0046216478,0.005042939,0.004819129,BPFI
173,1772.0,Normal,,,0.00435421,0.0060525644,0.0038824133,0.0059156553,BPFO
174,1772.0,Normal,,,0.0031021065,0.005276012,0.0043739737,0.0057310546,BSF
175,1772.0,Normal,,,0.004075768,0.004983048,0.0049925963,0.006144639,BSF
176,1772.0,Normal,,,0.0068612187,0.005294495,0.003868048,0.0053563723,BPFI
177,1772.0,Normal,,,0.0042874715,0.006128993,0.0035366428,0.0044636773,BPFO
178,1772.0,Normal,,,0.0066431127,0.008097318,0.004683541,0.0041227983,BPFO
179,1772.0,Normal,,,0.0032411623,0.004838808,0.0030960925,0.0032318549,BPFO
180,1772.0,Normal,,,0.0033960084,0.00528368,0.0063861758,0.0038194635,FTF
181,1772.0,Normal,,,0.0027899097,0.0066670426,0.00669967,0.0042195944,FTF
182,1772.0,B,,7,0.002797057,0.0017057419,0.036501933,0.0010146401,FTF
183,1772.0,B,,7,0.0030653295,0.001946068,0.001092843,0.0008610297,BPFI
184,1772.0,B,,7,0.008217759,0.0035512235,0.0050979485,0.0023946085,BPFI
185,1772.0,B,,7,0.007335432,0.011641087,0.0025927308,0.0031574739,BPFO
186,1772.0,B,3,7,0.006277584,0.012509758,0.0051387795,0.0025177358,BPFO
187,1772.0,OR,3,21,0.0034718013,0.013771192,0.0014758878,0.014429106,BSF
188,1772.0,OR,3,21,0.0025637485,0.001808842,0.00072472286,0.00964279,BSF
189,1772.0,OR,3,21,0.0014271941,0.006364026,0.0013520462,0.018711474,BSF
190,1772.0,OR,,21,0.0020603985,0.013857475,0.0013251601,0.018570103,BSF
191,1772.0,OR,3,21,0.0020240075,0.019401046,0.0013868429,0.014237974,BPFO
192,1772.0,IR,,7,0.0038183045,0.0035725986,0.0031707117,0.002480294,BPFI
193,1772.0,IR,,7,0.0025879042,0.0015744505,0.0015049354,0.0009440902,BPFI
194,1772.0,IR,,7,0.0019404102,0.0051282602,0.003990987,0.0021530387,BPFO
195,1772.0,IR,,7,0.0020528184,0.0021970537,0.0026657959,0.0018421294,FTF
196,1772.0,IR,,14,0.010642377,0.0012058117,0.019514758,0.0024661724,FTF
197,1772.0,IR,,14,0.0071594906,0.0007286729,0.030573247,0.0031581726,FTF
198,1772.0,IR,,14,0.012002673,0.0009800751,0.007849553,0.0014688533,BPFI
199,1772.0,IR,,14,0.008456925,0.0010762605,0.014783546,0.0010215124,FTF
200,1772.0,IR,,21,0.0045378753,0.00034745102,0.00055862067,0.00882661,BSF
201,1772.0,IR,,21,0.0037500379,0.00064829877,0.0031189413,0.0050951294,BSF
202,1772.0,IR,,21,0.004889043,0.00068078545,0.0007795058,0.007601537,BSF
203,1772.0,IR,,21,0.005526426,0.00084080076,0.00095059,0.0056483285,BSF
204,1750.0,B,,7,0.0032905454,0.0039176336,0.003980509,0.0040192096,BSF
205,1750.0,B,,7,0.0034083298,0.0016673327,0.005440793,0.0030449037,FTF
206,1750.0,B,,7,0.0010079903,0.0005837106,0.0005630423,0.0036331418,BSF
207,1750.0,B,,7,0.0042939447,0.0022266617,0.004428487,0.010973969,BSF
208,1750.0,B,6,7,0.004293653,0.0017776745,0.0039024742,0.0061368863,BSF
209,1750.0,OR,6,7,0.00091578544,0.0007319699,0.0013209777,0.0032958088,BSF
210,1750.0,OR,6,7,0.0012557047,0.0012608321,0.001955531,0.0035203835,BSF
211,1750.0,OR,6,7,0.0014788226,0.0007459431,0.0021855582,0.0026368897,BSF
212,1750.0,OR,3,7,0.0011743859,0.00038953012,0.0036562004,0.0029704396,FTF
213,1750.0,OR,6,7,0.0012598123,0.00023031785,0.0038868915,0.0022602761,FTF
214,1750.0,OR,3,21,0.005130669,0.0026233902,0.003984903,0.015456197,BSF
215,1750.0,OR,3,21,0.0038366183,0.0034337472,0.0013187611,0.010752485,BSF
216,1750.0,OR,3,21,0.0019483943,0.0016447641,0.0017537932,0.013460619,BSF
217,1750.0,OR,12,21,0.0052782833,0.0017176494,0.0016242992,0.02283611,BSF
218,1750.0,OR,3,21,0.003246081,0.0014120875,0.001360599,0.017349675,BSF
219,1750.0,OR,12,7,0.0032151449,0.0045611784,0.004469284,0.010507002,BSF
220,1750.0,OR,12,7,0.0033265136,0.0040333234,0.0055289636,0.009763951,BSF
221,1750.0,OR,12,7,0.0033177244,0.0040569743,0.003767591,0.00791851,BSF
222,1750.0,OR,12,7,0.0032215887,0.003753625,0.002809091,0.005535082,BSF
223,1750.0,OR,3,7,0.0035671091,0.0038657063,0.0030705696,0.003815272,BPFO
224,1750.0,OR,3,14,0.0016411945,0.0024258113,0.0011388164,0.002232832,BPFO
225,1750.0,OR,3,14,0.0022420916,0.0006665226,0.0011152333,0.001957576,BPFI
226,1750.0,OR,3,14,0.0017119617,0.0016463483,0.0015023779,0.002326137,BSF
227,1750.0,OR,,14,0.0038170253,0.0007985254,0.0022861427,0.0020543972,BPFI
228,1750.0,OR,3,14,0.0040733297,0.0011493176,0.0016166896,0.0016213226,BPFI
229,1750.0,B,,14,0.0023927027,0.0019349467,0.005991849,0.0022443202,FTF
230,1750.0,B,,14,0.0024219959,0.0016424315,0.0028581903,0.0018668835,FTF
231,1750.0,B,,14,0.0019505284,0.0016252507,0.0062352917,0.0015553234,FTF
232,1750.0,B,,14,0.0017058933,0.0019541387,0.006450454,0.0027380895,FTF
233,1750.0,B,,14,0.0067682103,0.0019352242,0.0029942712,0.0023714027,BPFI
234,1750.0,IR,,7,0.0034774134,0.00051193434,0.00075691583,0.00081534585,BPFI
235,1750.0,IR,,7,0.0020258531,0.0013846274,0.0010575847,0.000979905,BPFI
236,1750.0,IR,,7,0.004635379,0.0005026606,0.002049867,0.0007051553,BPFI
237,1750.0,IR,,7,0.0027488607,0.0010946587,0.0003080906,0.0011421744,BPFI
238,1750.0,IR,,14,0.023405962,0.0016679962,0.017599408,0.0044695605,BPFI
239,1750.0,IR,,14,0.0343794,0.002204555,0.022959555,0.0026837331,BPFI
240,1750.0,IR,,14,0.025353534,0.00073932833,0.024815748,0.002262591,BPFI
241,1750.0,IR,,14,0.019749321,0.0012275209,0.025987912,0.003732043,FTF
242,1750.0,IR,3,14,0.020209486,0.0005268348,0.027041819,0.0050103804,FTF
243,1750.0,OR,3,7,0.005971023,0.0063652857,0.01040894,0.0065612216,FTF
244,1750.0,OR,3,7,0.0057709413,0.0047721355,0.009635743,0.0053242687,FTF
245,1750.0,OR,3,7,0.0070019555,0.006514557,0.009532134,0.0066614407,FTF
246,1750.0,OR,,7,0.005965758,0.0060594548,0.009980866,0.0043782736,FTF
247,1750.0,OR,3,7,0.005697719,0.0065009585,0.008236007,0.0052423705,FTF
248,1750.0,B,,21,0.00094012223,0.002080249,0.0032390186,0.021155767,BSF
249,1750.0,B,,21,0.0019097539,0.0029103342,0.0026149175,0.028954064,BSF
250,1750.0,B,,21,0.0016888854,0.0025449975,0.0075392686,0.034099743,BSF
251,1750.0,B,,21,0.0009920157,0.0019174088,0.0050006043,0.016395232,BSF
252,1750.0,IR,,21,0.002324231,0.0006869627,0.0011249158,0.004882432,BSF
253,1750.0,IR,,21,0.0018139951,0.00089244416,0.0012064531,0.006257616,BSF
254,1750.0,IR,,21,0.0023056888,0.0015345206,0.0016026709,0.006798304,BSF
255,1750.0,IR,,21,0.0021092207,0.0010272168,0.00049534324,0.006314145,BSF
256,1750.0,Normal,,,0.004047124,0.0034198912,0.000950553,0.0053545227,BSF
257,1750.0,Normal,,,0.0040674736,0.0047535077,0.0036526215,0.0027070867,BPFO
258,1750.0,Normal,,,0.0040667253,0.0030369782,0.0018025402,0.0024629529,BPFI
259,1750.0,Normal,,,0.0024503076,0.0019120885,0.0018275867,0.0024004544,BPFI
260,1750.0,Normal,,,0.002821496,0.0025133821,0.002820428,0.0032164995,BSF
261,1750.0,Normal,,,0.0035790177,0.004434814,0.002621817,0.004269745,BPFO
262,1750.0,Normal,,,0.0037742758,0.003967504,0.0020771057,0.0033823743,BPFO
263,1750.0,Normal,,,0.0035725376,0.0028407513,0.0013435676,0.0036888302,BSF
264,1750.0,Normal,,,0.003617743,0.002960856,0.00187696,0.0038650683,BSF
265,1750.0,Normal,,,0.005253335,0.003974055,0.002148621,0.0030754802,BPFI
266,1750.0,Normal,,,0.0038891062,0.002793363,0.0028244415,0.003988861,BSF
267,1750.0,Normal,,,0.0027241858,0.0030005523,0.00211593,0.0031206093,BSF
268,1750.0,Normal,,,0.0033737668,0.0051182685,0.0019624522,0.0038019377,BPFO
269,1750.0,Normal,,,0.004057928,0.0033355125,0.008117295,0.0036257082,FTF
270,1750.0,Normal,,,0.003229203,0.0017010191,0.001294137,0.0028367664,BPFI
271,1750.0,Normal,,,0.002495437,0.0032015336,0.0025271124,0.0032411623,BSF
272,1750.0,Normal,,,0.003597706,0.0033950142,0.0029873794,0.003146524,BPFI
273,1750.0,Normal,,,0.0030954524,0.0025542183,0.0028644335,0.0032440173,BSF
