,speed,label,position,diameter,BPFI,BPFO,FTF,BSF,dominant_fault
125,1730.0,OR,6,7,0.0034689566,0.0016521552,0.000490073,0.005296443,BSF
126,1730.0,OR,6,7,0.0029282642,0.0020541197,0.0017040719,0.0070501957,BSF
127,1730.0,OR,6,7,0.0026690988,0.002427424,0.0015167611,0.006805081,BSF
128,1730.0,OR,,7,0.0028150082,0.0035582404,0.0011979624,0.0069650994,BSF
129,1730.0,OR,6,7,0.0025867636,0.0015390158,0.0009873165,0.006115728,BSF
130,1730.0,IR,,21,0.00215543,0.0026184195,0.0013092255,0.0133473035,BSF
131,1730.0,IR,,21,0.0025844416,0.0032343261,0.0013495071,0.01318879,BSF
132,1730.0,IR,,21,0.0020565253,0.0014434303,0.0011013823,0.0070007243,BSF
133,1730.0,IR,,21,0.002162444,0.002594083,0.0017965646,0.009793422,BSF
134,1730.0,IR,3,21,0.002142136,0.0025401143,0.0012699048,0.009843693,BSF
135,1772.0,OR,3,14,0.0027021873,0.0030101675,0.0011331405,0.0038422782,BSF
136,1772.0,OR,3,14,0.0032719884,0.0033395283,0.00072793104,0.003847125,BSF
137,1772.0,OR,3,14,0.0024937459,0.002745891,0.0014102642,0.0033523603,BSF
138,1772.0,OR,12,14,0.0021724347,0.0025319364,0.0010695135,0.0028582434,BSF
139,1772.0,OR,3,14,0.00252611,0.0029585245,0.000776792,0.002650886,BPFO
140,1772.0,OR,12,7,0.00479154,0.0041459925,0.003659895,0.0035830822,BPFI
141,1772.0,OR,12,7,0.004253923,0.0042252284,0.0028649177,0.0035576231,BPFI
142,1772.0,OR,12,7,0.0054472764,0.0038886347,0.0025461584,0.0056743748,BSF
143,1772.0,OR,12,7,0.00618077,0.0037721684,0.0035569961,0.0038106132,BPFI
144,1772.0,OR,3,7,0.0057559395,0.0034261763,0.003781306,0.0033491396,BPFI
145,1772.0,OR,3,7,0.004183456,0.0043213344,0.004345885,0.0030486977,FTF
146,1772.0,OR,3,7,0.010455063,0.0060891556,0.004128514,0.0036515296,BPFI
147,1772.0,OR,3,7,0.0058510643,0.004953135,0.0035756198,0.0035195411,BPFI
148,1772.0,OR,,7,0.0063094697,0.005179509,0.0045752013,0.0036419607,BPFI
149,1772.0,OR,3,7,0.007120586,0.0060712923,0.004067306,0.0044261594,BPFI
150,1772.0,B,,21,0.004391067,0.011462186,0.0030360909,0.009264294,BPFO
151,1772.0,B,,21,0.0029686897,0.0074778344,0.0020622022,0.0041580955,BPFO
152,1772.0,B,,21,0.0029421542,0.0065404214,0.0020089108,0.0012225417,BPFO
153,1772.0,B,,21,0.004727475,0.018173175,0.0026307541,0.01658373,BPFO
154,1772.0,B,6,21,0.004587042,0.016190851,0.003019918,0.007690378,BPFO
155,1772.0,OR,6,7,0.008461602,0.0075284983,0.0010241888,0.011147699,BSF
156,1772.0,OR,6,7,0.007317024,0.0027480528,0.00097826,0.008200983,BSF
157,1772.0,OR,6,7,0.006447972,0.003874193,0.0009981807,0.012355392,BSF
158,1772.0,OR,,7,0.008081572,0.008189846,0.0013109272,0.012104809,BSF
159,1772.0,OR,6,7,0.007801009,0.0046852008,0.0011129174,0.01327377,BSF
160,1772.0,B,,14,0.00088746083,0.003330523,0.0004782067,0.00089697883,BPFO
161,1772.0,B,,14,0.00078319636,0.0014128888,0.0005182082,0.0012521163,BPFO
162,1772.0,B,,14,0.0016124771,0.0016080181,0.0009979331,0.0013275541,BPFI
163,1772.0,B,,14,0.00068902056,0.0016603362,0.00048026137,0.00071370223,BPFO
164,1772.0,Normal,,,0.00518802,0.011498242,0.024021411,0.007815043,FTF
165,1772.0,Normal,,,0.004905143,0.008307698,0.018703075,0.010781133,FTF
166,1772.0,Normal,,,0.0035728004,0.00825143,0.01596495,0.0062823477,FTF
167,1772.0,Normal,,,0.0064763683,0.007304604,0.019591039,0.0062736063,FTF
168,1772.0,Normal,,,0.0038076346,0.0081601925,0.027696067,0.0021293128,FTF
169,1772.0,Normal,,,0.0028756084,0.009636678,0.020991756,0.0048949835,FTF
170,1772.0,Normal,,,0.007738964,0.009039541,0.023544444,0.0048713796,FTF
171,1772.0,Normal,,,0.0034998916,0.009619365,0.01486372,0.01186322,FTF
172,1772.0,Normal,,,0.0069458922,0.008235178,0.019261569,0.0068528787,FTF
173,1772.0,Normal,,,0.00341904,0.008616914,0.015283404,0.011489609,FTF
174,1772.0,Normal,,,0.005146555,0.008353371,0.01889125,0.0095462585,FTF
175,1772.0,Normal,,,0.0032295233,0.009251985,0.024831757,0.0078102886,FTF
176,1772.0,Normal,,,0.009065629,0.008240742,0.029577356,0.0074455133,FTF
177,1772.0,Normal,,,0.0045756013,0.010065531,0.0151988035,0.0063099023,FTF
178,1772.0,Normal,,,0.00814791,0.009642101,0.015842006,0.0051743,FTF
179,1772.0,Normal,,,0.003482305,0.009360616,0.013166362,0.0045740195,FTF
180,1772.0,Normal,,,0.0036196301,0.007701386,0.019090442,0.0067312573,FTF
181,1772.0,Normal,,,0.002820941,0.0084610265,0.022072127,0.0068267747,FTF
182,1772.0,B,,7,0.00042208293,8.7291344e-05,0.05983412,0.0001167547,FTF
183,1772.0,B,,7,0.0028970628,0.002224397,0.0006599759,0.0013128336,BPFI
184,1772.0,B,,7,0.0027501013,0.0022873504,0.0015882363,0.0021507752,BPFI
185,1772.0,B,,7,0.002764123,0.004141351,0.00053193525,0.0016533749,BPFO
186,1772.0,B,3,7,0.003334755,0.0034756179,0.00094306807,0.0021701592,BPFO
187,1772.0,OR,3,21,0.0032828096,0.0036621457,0.0014005654,0.0057115345,BSF
188,1772.0,OR,3,21,0.0042893835,0.0010045923,0.0018582287,0.0062159225,BSF
189,1772.0,OR,3,21,0.0019196993,0.0013702828,0.0012489131,0.0051485538,BSF
190,1772.0,OR,,21,0.0020862431,0.0012368052,0.0013030741,0.0055372426,BSF
191,1772.0,OR,3,21,0.0021653024,0.0010780738,0.0012821092,0.0059971493,BSF
192,1772.0,IR,,7,0.009369271,0.001239574,0.0016905218,0.004280093,BPFI
193,1772.0,IR,,7,0.0066286265,0.0015720128,0.0016499416,0.0045730835,BPFI
194,1772.0,IR,,7,0.0071634487,0.001150222,0.0016445336,0.0045734677,BPFI
195,1772.0,IR,,7,0.00826596,0.0014126361,0.0009634593,0.0034382474,BPFI
196,1772.0,IR,,14,0.006713987,0.0007639981,0.0005842424,0.000452896,BPFI
197,1772.0,IR,,14,0.004500913,0.0007525701,0.0012569581,0.0008225581,BPFI
198,1772.0,IR,,14,0.006784055,0.0007131301,0.00091348286,0.001001488,BPFI
199,1772.0,IR,,14,0.0051217773,0.00090221176,0.001408196,0.0006238646,BPFI
200,1772.0,IR,,21,0.0031504396,0.0011414695,0.0020924925,0.017396556,BSF
201,1772.0,IR,,21,0.0025741053,0.0017301467,0.0018108076,0.0078032636,BSF
202,1772.0,IR,,21,0.0027670313,0.0020725145,0.001277034,0.009657765,BSF
203,1772.0,IR,,21,0.0035715466,0.0013608675,0.0013000799,0.0064679417,BSF
204,1750.0,B,,7,0.0055448934,0.00097043574,0.00082393247,0.0042661414,BPFI
205,1750.0,B,,7,0.0050387634,0.00077190774,0.00145872,0.0031621037,BPFI
206,1750.0,B,,7,0.0058840504,0.0010041137,0.0010014168,0.0061830953,BSF
207,1750.0,B,,7,0.0051503093,0.00121305,0.0013012092,0.005795808,BSF
208,1750.0,B,6,7,0.004631419,0.001550517,0.00063019356,0.004824103,BSF
209,1750.0,OR,6,7,0.001785519,0.0021020875,0.00082818285,0.016695522,BSF
210,1750.0,OR,6,7,0.0019933241,0.0065926034,0.0018162332,0.01555135,BSF
211,1750.0,OR,6,7,0.0021495933,0.0026641146,0.0013996953,0.01282975,BSF
212,1750.0,OR,3,7,0.0025689995,0.004021488,0.0006446929,0.022991026,BSF
213,1750.0,OR,6,7,0.0027244969,0.0026441182,0.0011705249,0.021816174,BSF
214,1750.0,OR,3,21,0.0022814956,0.0014481362,0.0018476059,0.0071853534,BSF
215,1750.0,OR,3,21,0.0021634176,0.0020369103,0.0021599233,0.0071322448,BSF
216,1750.0,OR,3,21,0.0019021735,0.0014223396,0.0011487999,0.0065140594,BSF
217,1750.0,OR,12,21,0.0021219286,0.001379591,0.0017610302,0.007923762,BSF
218,1750.0,OR,3,21,0.002178312,0.0011267138,0.001134052,0.009193874,BSF
219,1750.0,OR,12,7,0.00412346,0.0031951708,0.0032907021,0.015295196,BSF
220,1750.0,OR,12,7,0.0030982387,0.00247492,0.003081871,0.014797507,BSF
221,1750.0,OR,12,7,0.0032508082,0.002715133,0.0010629686,0.016562156,BSF
222,1750.0,OR,12,7,0.0041107694,0.00366659,0.0023014445,0.014833873,BSF
223,1750.0,OR,3,7,0.004099942,0.0035215684,0.0015882729,0.014894447,BSF
224,1750.0,OR,3,14,0.0013669231,0.0017674346,0.00094273454,0.008914902,BSF
225,1750.0,OR,3,14,0.0014286021,0.0017495344,0.0005911299,0.008036157,BSF
226,1750.0,OR,3,14,0.0012638972,0.0024178845,0.0014044266,0.0073926407,BSF
227,1750.0,OR,,14,0.0013049641,0.0021422615,0.00095630117,0.0069556856,BSF
228,1750.0,OR,3,14,0.0012859537,0.0024521109,0.00086188794,0.0065782308,BSF
229,1750.0,B,,14,0.00063659984,0.00047640447,0.00040827438,0.0005750355,BPFI
230,1750.0,B,,14,0.0009130188,0.0003859941,0.00065587595,0.00050421833,BPFI
231,1750.0,B,,14,0.00073881354,0.0004939356,0.00071647967,0.0005383458,BPFI
232,1750.0,B,,14,0.0005550666,0.0007169377,0.0007202669,0.0010604144,BSF
233,1750.0,B,,14,0.00079270144,0.0006685833,0.00050904974,0.0005966752,BPFI
234,1750.0,IR,,7,0.014764804,0.00095351733,0.0014252963,0.0055089802,BPFI
235,1750.0,IR,,7,0.015451877,0.000995425,0.0008256014,0.0035357545,BPFI
236,1750.0,IR,,7,0.015147097,0.0010940515,0.00090853113,0.0046353326,BPFI
237,1750.0,IR,,7,0.015937412,0.0015236427,0.00057945144,0.004819778,BPFI
238,1750.0,IR,,14,0.020547748,0.0008158812,0.0012989608,0.002875978,BPFI
239,1750.0,IR,,14,0.019100914,0.0009572229,0.0012251387,0.0020404258,BPFI
240,1750.0,IR,,14,0.021668185,0.00074104057,0.0007843748,0.0016914329,BPFI
241,1750.0,IR,,14,0.01816928,0.00079932966,0.0011299937,0.0023655875,BPFI
242,1750.0,IR,3,14,0.015079428,0.0008650786,0.0010114603,0.0016396209,BPFI
243,1750.0,OR,3,7,0.0032097008,0.0031056216,0.0031230296,0.007493864,BSF
244,1750.0,OR,3,7,0.0042246724,0.003928411,0.0034437273,0.0066492897,BSF
245,1750.0,OR,3,7,0.0039815432,0.0032578167,0.0041530463,0.0074333847,BSF
246,1750.0,OR,,7,0.005474647,0.0026041209,0.0039447467,0.0069749234,BSF
247,1750.0,OR,3,7,0.004968985,0.0026857883,0.003272384,0.0076046353,BSF
248,1750.0,B,,21,0.002456347,0.0033178742,0.0033467442,0.15437117,BSF
249,1750.0,B,,21,0.002591536,0.0031787166,0.0030625383,0.13889445,BSF
250,1750.0,B,,21,0.0032068917,0.005068317,0.00252872,0.1284045,BSF
251,1750.0,B,,21,0.0023163958,0.0028109038,0.0021542255,0.12401215,BSF
252,1750.0,IR,,21,0.0028180832,0.0019806386,0.0016171607,0.012053767,BSF
253,1750.0,IR,,21,0.0019098619,0.0039044938,0.002183509,0.010826382,BSF
254,1750.0,IR,,21,0.0016624085,0.002426641,0.0014329391,0.012933181,BSF
255,1750.0,IR,,21,0.0020380996,0.0035796529,0.0015758533,0.013315345,BSF
256,1750.0,Normal,,,0.0024723571,0.008505387,0.0049291262,0.007396191,BPFO
257,1750.0,Normal,,,0.0025724748,0.0101413075,0.0130587155,0.0031917584,FTF
258,1750.0,Normal,,,0.0059251,0.0101148905,0.008423399,0.0033997812,BPFO
259,1750.0,Normal,,,0.004196801,0.0044987425,0.010541458,0.0037116753,FTF
260,1750.0,Normal,,,0.002296339,0.007635616,0.010029991,0.006281751,FTF
261,1750.0,Normal,,,0.0030533082,0.010696282,0.008735877,0.008991918,BPFO
262,1750.0,Normal,,,0.0016511058,0.009304266,0.008579185,0.0056137685,BPFO
263,1750.0,Normal,,,0.0028732617,0.008118666,0.0065663992,0.007863,BPFO
264,1750.0,Normal,,,0.0028102943,0.0075567267,0.0089094145,0.005458649,FTF
265,1750.0,Normal,,,0.008294166,0.00983607,0.008773257,0.0034778109,BPFO
266,1750.0,Normal,,,0.0036878162,0.00483926,0.010974913,0.0033923157,FTF
267,1750.0,Normal,,,0.004388652,0.009648303,0.00944741,0.0041247467,BPFO
268,1750.0,Normal,,,0.0036276015,0.011661078,0.007618096,0.008005122,BPFO
269,1750.0,Normal,,,0.0032015021,0.0070726275,0.01886019,0.0041170847,FTF
270,1750.0,Normal,,,0.0028504024,0.005597979,0.0080955,0.0044503403,FTF
271,1750.0,Normal,,,0.0030453238,0.007564644,0.00652899,0.0050297375,BPFO
272,1750.0,Normal,,,0.0019523636,0.00838873,0.009287909,0.0045817182,FTF
273,1750.0,Normal,,,0.0025290973,0.003863327,0.008536997,0.005041352,FTF
