label,freq,load,speed,BPFI,BPFO,FTF,BSF,dominant_fault
normal,35,0,2090,0.010367851,0.0071756034,0.009316915,0.009034232,BPFI
normal,35,0,2090,0.009996806,0.0068190466,0.009059593,0.009006808,BPFI
normal,35,0,2090,0.009973407,0.0068089273,0.009136328,0.009075554,BPFI
normal,35,0,2090,0.010167022,0.007228185,0.009585302,0.009456035,BPFI
normal,35,0,2090,0.010044662,0.007436168,0.009866934,0.009609801,BPFI
normal,35,0,2090,0.010022095,0.0072357305,0.009338101,0.009420046,BPFI
normal,35,0,2090,0.010222908,0.007299407,0.009489469,0.009410651,BPFI
normal,35,0,2090,0.010181741,0.007423359,0.00972598,0.009509612,BPFI
normal,35,0,2090,0.010071412,0.007551763,0.009796219,0.009587029,BPFI
normal,35,0,2090,0.010153684,0.0073914733,0.00958065,0.009398446,BPFI
normal,35,0,2090,0.009940013,0.0072331387,0.009204186,0.009278003,BPFI
normal,35,0,2090,0.009821507,0.006949742,0.009224366,0.009127966,BPFI
normal,35,0,2090,0.010232501,0.0068796687,0.009547103,0.009352155,BPFI
normal,35,0,2090,0.009808472,0.007265248,0.009609832,0.009443623,BPFI
normal,35,0,2090,0.009800311,0.0075423396,0.009964697,0.009667521,FTF
normal,35,0,2090,0.010002678,0.007590077,0.01011477,0.009635782,FTF
normal,35,0,2090,0.00981221,0.0074728657,0.009697381,0.009678542,BPFI
normal,35,0,2090,0.010083179,0.0075141783,0.009812548,0.009989331,BPFI
normal,35,0,2090,0.010037009,0.007576336,0.009836869,0.00983104,BPFI
normal,35,0,2090,0.009945216,0.007545864,0.009837859,0.009566518,BPFI
normal,35,0,2090,0.009970628,0.0069850218,0.008799204,0.0087637175,BPFI
normal,35,0,2090,0.00961024,0.0067963195,0.008427791,0.008431891,BPFI
normal,35,0,2090,0.009672319,0.006463381,0.008402262,0.008306753,BPFI
normal,35,0,2090,0.010305933,0.006666078,0.008832137,0.008821041,BPFI
normal,35,0,2090,0.010351183,0.0064900657,0.00862604,0.009099769,BPFI
normal,35,0,2090,0.009882643,0.0062915827,0.008327249,0.008996232,BPFI
normal,35,0,2090,0.009987259,0.0066480143,0.0086242445,0.0089675905,BPFI
normal,35,0,2090,0.010124792,0.0070300023,0.008690663,0.009122911,BPFI
normal,35,0,2090,0.010301092,0.00713401,0.008774626,0.009225343,BPFI
normal,35,0,2090,0.010125874,0.006774458,0.008862487,0.008769805,BPFI
normal,35,0,2090,0.009922483,0.0071850177,0.008788762,0.008846588,BPFI
normal,35,0,2090,0.010292762,0.0073457067,0.009110099,0.009385838,BPFI
normal,35,0,2090,0.010133989,0.0071535604,0.009020977,0.009073409,BPFI
normal,35,0,2090,0.01005384,0.00699708,0.008891885,0.008987947,BPFI
normal,35,0,2090,0.009928731,0.0069721867,0.009060146,0.009364048,BPFI
normal,35,0,2090,0.009744707,0.007087009,0.009555655,0.009250466,BPFI
normal,35,0,2090,0.010239228,0.0067712073,0.008987322,0.00886621,BPFI
normal,35,0,2090,0.010554639,0.0064938874,0.008605046,0.008664026,BPFI
normal,35,0,2090,0.010641064,0.006695577,0.008326929,0.008830764,BPFI
normal,35,0,2090,0.010590418,0.006686203,0.008361022,0.008820307,BPFI
normal,35,0,2090,0.009651342,0.00706288,0.008809471,0.008834141,BPFI
normal,35,0,2090,0.00991749,0.0071628075,0.008985042,0.009025024,BPFI
normal,35,0,2090,0.009729554,0.007193592,0.008831646,0.008772713,BPFI
normal,35,0,2090,0.009899372,0.006984415,0.008770783,0.008938878,BPFI
normal,35,0,2090,0.009981433,0.006909624,0.008962891,0.009147766,BPFI
normal,35,0,2090,0.010002622,0.006969684,0.008973608,0.009290673,BPFI
normal,35,0,2090,0.010296338,0.006845521,0.008708249,0.00936343,BPFI
normal,35,0,2090,0.01013821,0.0069033857,0.008766229,0.00909876,BPFI
normal,35,0,2090,0.0099035315,0.0071476125,0.008938113,0.008799303,BPFI
normal,35,0,2090,0.009497282,0.007081486,0.008668781,0.008999481,BPFI
normal,35,0,2090,0.010287118,0.0070784413,0.009137913,0.009201534,BPFI
normal,35,0,2090,0.010329807,0.007014228,0.008963693,0.009021067,BPFI
normal,35,0,2090,0.010244774,0.0071532745,0.0087108975,0.009060794,BPFI
normal,35,0,2090,0.009977082,0.0067591188,0.008825983,0.009112529,BPFI
normal,35,0,2090,0.009929797,0.0071152835,0.009033605,0.00886131,BPFI
normal,35,0,2090,0.01015781,0.0072952826,0.009407857,0.009278353,BPFI
normal,35,0,2090,0.01033717,0.0069557345,0.009481213,0.009299456,BPFI
normal,35,0,2090,0.0100273,0.006798084,0.00961064,0.009275815,BPFI
normal,35,0,2090,0.009827294,0.0073788357,0.00994592,0.009342484,FTF
normal,35,0,2090,0.010404834,0.007216554,0.009317488,0.009478712,BPFI
normal,35,0,2090,0.010255596,0.007141379,0.009293897,0.009448068,BPFI
normal,35,0,2090,0.010086843,0.0073858383,0.009300072,0.009576503,BPFI
normal,35,0,2090,0.010103897,0.007269588,0.009026697,0.009226021,BPFI
normal,35,0,2090,0.010107537,0.0072056483,0.009012602,0.009332376,BPFI
normal,35,0,2090,0.009973677,0.0071616257,0.0090777045,0.009396225,BPFI
normal,35,0,2090,0.009934847,0.0069677075,0.00919027,0.009128781,BPFI
normal,35,0,2090,0.009704604,0.006848257,0.009021517,0.009052779,BPFI
normal,35,0,2090,0.009782747,0.0069844313,0.00967007,0.009502375,BPFI
normal,35,0,2090,0.010028671,0.007110204,0.009413669,0.0094393445,BPFI
normal,35,0,2090,0.009607288,0.007107583,0.008805214,0.009297639,BPFI
normal,35,0,2090,0.009924547,0.007110563,0.008839833,0.00896445,BPFI
normal,35,0,2090,0.0099598365,0.007005976,0.008773843,0.008663969,BPFI
normal,35,0,2090,0.0100457035,0.006700577,0.008672368,0.008776008,BPFI
normal,35,0,2090,0.009964247,0.0064144423,0.00856896,0.0086121615,BPFI
normal,35,0,2090,0.010162,0.006600679,0.008751984,0.008806022,BPFI
normal,35,0,2090,0.010333771,0.0067180023,0.009119378,0.009115143,BPFI
normal,35,0,2090,0.010138205,0.0069644526,0.009457721,0.009457764,BPFI
normal,35,0,2090,0.010203014,0.006704653,0.009480571,0.009389912,BPFI
normal,35,0,2090,0.010474136,0.007097552,0.009586477,0.00953325,BPFI
normal,35,0,2090,0.010357668,0.0071186875,0.009323493,0.009427383,BPFI
normal,35,50,2083,0.020040037,0.007106194,0.005248493,0.010554856,BPFI
normal,35,50,2083,0.021540672,0.00822184,0.0053388025,0.010498747,BPFI
normal,35,50,2083,0.020585489,0.00707192,0.0057988875,0.009710446,BPFI
normal,35,50,2083,0.019414686,0.008881588,0.005877588,0.009591674,BPFI
normal,35,50,2083,0.019502943,0.0084380945,0.0054830215,0.009713852,BPFI
normal,35,50,2083,0.020575285,0.00818517,0.005853516,0.009904176,BPFI
normal,35,50,2083,0.019945862,0.0076333284,0.0061482727,0.009872896,BPFI
normal,35,50,2083,0.021826738,0.008469555,0.0054840883,0.009543643,BPFI
normal,35,50,2083,0.020415066,0.008067757,0.005879099,0.00938776,BPFI
normal,35,50,2083,0.020656226,0.009527972,0.006341846,0.008894085,BPFI
normal,35,50,2083,0.022382496,0.009518369,0.005921097,0.009801048,BPFI
normal,35,50,2083,0.019345514,0.008349658,0.006295552,0.010290935,BPFI
normal,35,50,2083,0.020233205,0.008927466,0.0062316577,0.0101695955,BPFI
normal,35,50,2083,0.020513156,0.008409244,0.005685226,0.009273596,BPFI
normal,35,50,2083,0.022192575,0.009704706,0.0053843074,0.00998847,BPFI
normal,35,50,2083,0.019144652,0.008478138,0.005973115,0.00877123,BPFI
normal,35,50,2083,0.022125877,0.009897716,0.0055120625,0.0093754195,BPFI
normal,35,50,2083,0.021064788,0.01024768,0.0059026717,0.009678446,BPFI
normal,35,50,2083,0.01984773,0.0069695734,0.0057481662,0.009471908,BPFI
normal,35,50,2083,0.021558871,0.0092164045,0.005578261,0.00985337,BPFI
normal,35,50,2083,0.020517847,0.008595814,0.00585496,0.010093067,BPFI
normal,35,50,2083,0.019348785,0.009943906,0.0056526694,0.009608829,BPFI
normal,35,50,2083,0.018015955,0.008246308,0.005530889,0.009692836,BPFI
normal,35,50,2083,0.020122537,0.008963264,0.0057665706,0.00998927,BPFI
normal,35,50,2083,0.019603146,0.008672925,0.0062721907,0.009636582,BPFI
normal,35,50,2083,0.02116069,0.010574297,0.006100194,0.010322853,BPFI
normal,35,50,2083,0.021552438,0.009957039,0.0057084085,0.009875526,BPFI
normal,35,50,2083,0.02193822,0.009780004,0.0056391126,0.010196382,BPFI
normal,35,50,2083,0.020719223,0.009675677,0.0056721517,0.008988374,BPFI
normal,35,50,2083,0.021239517,0.009022814,0.0060360245,0.0098222,BPFI
normal,35,50,2083,0.020426225,0.009550949,0.0061289216,0.010269333,BPFI
normal,35,50,2083,0.020503707,0.008328082,0.0057807025,0.0109163085,BPFI
normal,35,50,2083,0.019098256,0.009386593,0.0062120934,0.010611663,BPFI
normal,35,50,2083,0.019684419,0.009095899,0.0060012112,0.009957328,BPFI
normal,35,50,2083,0.020369288,0.008577937,0.0062835817,0.010630698,BPFI
normal,35,50,2083,0.021503806,0.01011292,0.005800589,0.010274161,BPFI
normal,35,50,2083,0.021563776,0.010176467,0.005920606,0.010102748,BPFI
normal,35,50,2083,0.020672835,0.008240211,0.0061045745,0.009908588,BPFI
normal,35,50,2083,0.020493831,0.010915607,0.0053292695,0.00969845,BPFI
normal,35,50,2083,0.019622892,0.008476845,0.0059577185,0.010078441,BPFI
normal,35,50,2083,0.019542968,0.009052462,0.0063137887,0.010167465,BPFI
normal,35,50,2083,0.020146104,0.010017745,0.006182742,0.010471911,BPFI
normal,35,50,2083,0.021372462,0.00838101,0.005793514,0.010929366,BPFI
normal,35,50,2083,0.020314662,0.008500919,0.006019983,0.01110412,BPFI
normal,35,50,2083,0.020361392,0.009499385,0.005930844,0.010328011,BPFI
normal,35,50,2083,0.021500485,0.010513425,0.006246122,0.009999005,BPFI
normal,35,50,2083,0.021796307,0.010528589,0.0064184438,0.011202664,BPFI
normal,35,50,2083,0.019958483,0.010453737,0.00593415,0.0094895335,BPFI
normal,35,50,2083,0.021448622,0.009888232,0.00584833,0.0101735,BPFI
normal,35,50,2083,0.021429036,0.009882077,0.005727204,0.010812159,BPFI
normal,35,50,2083,0.018959649,0.0101772975,0.00608454,0.0096276775,BPFI
normal,35,50,2083,0.018937696,0.0084920665,0.0060105384,0.009988212,BPFI
normal,35,50,2083,0.019584117,0.009479703,0.00606777,0.009517061,BPFI
normal,35,50,2083,0.020722494,0.008304861,0.005892341,0.010726636,BPFI
normal,35,50,2083,0.019315312,0.009670895,0.0063708937,0.010305223,BPFI
normal,35,50,2083,0.021181224,0.009372647,0.006462625,0.009638833,BPFI
normal,35,50,2083,0.019578451,0.010115592,0.005401529,0.01004573,BPFI
normal,35,50,2083,0.019901149,0.008925906,0.00580345,0.010120429,BPFI
normal,35,50,2083,0.019155925,0.008743521,0.0062120603,0.009563087,BPFI
normal,35,50,2083,0.01945551,0.008410028,0.0060646213,0.010244977,BPFI
normal,35,50,2083,0.020070037,0.009996862,0.005935959,0.009906484,BPFI
normal,35,50,2083,0.02047215,0.009618234,0.0055946847,0.010293324,BPFI
normal,35,50,2083,0.020555915,0.009230498,0.005559413,0.010479153,BPFI
normal,35,50,2083,0.019725466,0.009514775,0.0058353026,0.01067545,BPFI
normal,35,50,2083,0.021900883,0.010151539,0.005936443,0.009880032,BPFI
normal,35,50,2083,0.020655334,0.009544619,0.005890971,0.00928337,BPFI
normal,35,50,2083,0.019239709,0.009663899,0.0058675758,0.0100639155,BPFI
normal,35,50,2083,0.02124198,0.009611729,0.005638706,0.0110165365,BPFI
normal,35,50,2083,0.02102711,0.009397454,0.0059309215,0.010196671,BPFI
normal,35,50,2083,0.019940907,0.010161887,0.005679834,0.011185576,BPFI
normal,35,50,2083,0.020026807,0.010141725,0.0059155417,0.010809087,BPFI
normal,35,50,2083,0.019372215,0.009054861,0.005901553,0.010284535,BPFI
normal,35,50,2083,0.020938035,0.0098624835,0.006154781,0.010950296,BPFI
normal,35,50,2083,0.021672815,0.010209431,0.0062019024,0.011466815,BPFI
normal,35,50,2083,0.021661159,0.009568715,0.005993697,0.01046511,BPFI
normal,35,50,2083,0.020522872,0.009331075,0.005827693,0.0100918915,BPFI
normal,35,50,2083,0.021065928,0.009943605,0.0058873314,0.009862439,BPFI
normal,35,50,2083,0.019250039,0.00933539,0.0061518475,0.01076293,BPFI
normal,35,50,2083,0.020842336,0.010025857,0.0056202104,0.011320225,BPFI
normal,35,50,2083,0.022001788,0.009618805,0.0057367836,0.011800807,BPFI
normal,35,50,2083,0.022858638,0.010033575,0.006073672,0.010022131,BPFI
normal,35,50,2083,0.019058332,0.010542316,0.0063197976,0.010744681,BPFI
normal,35,50,2083,0.021135576,0.009547945,0.006110952,0.010548732,BPFI
normal,35,50,2083,0.020352138,0.010022731,0.0056400723,0.0108323265,BPFI
normal,35,50,2083,0.02205923,0.0096267285,0.0060762046,0.011008489,BPFI
normal,35,50,2083,0.021528635,0.009695481,0.005748639,0.011114273,BPFI
normal,35,50,2083,0.020205768,0.009288332,0.005863855,0.0106224,BPFI
normal,35,50,2083,0.022072494,0.010282275,0.0056378143,0.010530885,BPFI
normal,35,50,2083,0.023705808,0.0101609295,0.0055578616,0.009986684,BPFI
normal,35,50,2083,0.019327492,0.009391819,0.0057684314,0.0096956305,BPFI
normal,35,50,2083,0.01927328,0.00981117,0.0061318865,0.008801128,BPFI
normal,35,50,2083,0.019642228,0.008846522,0.005707863,0.010582088,BPFI
normal,35,50,2083,0.019110875,0.008043219,0.0062651243,0.011161896,BPFI
normal,35,50,2083,0.019729339,0.009042037,0.0064797173,0.01013504,BPFI
normal,35,50,2083,0.019939028,0.009805711,0.006262962,0.009749899,BPFI
normal,35,50,2083,0.019065766,0.009308515,0.00642783,0.009670642,BPFI
normal,35,50,2083,0.01884177,0.008500473,0.0060879774,0.010008233,BPFI
normal,35,50,2083,0.01928412,0.008381134,0.006393759,0.010050846,BPFI
normal,35,50,2083,0.01945519,0.009079743,0.006825599,0.009813242,BPFI
normal,35,50,2083,0.020648891,0.008359437,0.006909314,0.0097767785,BPFI
normal,35,50,2083,0.019616958,0.0093604205,0.0062723444,0.009855748,BPFI
normal,35,50,2083,0.019914612,0.0078029973,0.006340276,0.011261432,BPFI
normal,35,50,2083,0.021315323,0.008293859,0.006376445,0.011495345,BPFI
normal,35,50,2083,0.01953618,0.009216166,0.006026065,0.010713743,BPFI
normal,35,50,2083,0.019289935,0.008560572,0.0056633283,0.010175979,BPFI
normal,35,50,2083,0.020784903,0.009967056,0.0059024384,0.009063138,BPFI
normal,35,50,2083,0.019088559,0.00939303,0.0063912524,0.010065025,BPFI
normal,35,50,2083,0.019849783,0.0090405615,0.006333172,0.010792006,BPFI
normal,35,50,2083,0.01964076,0.009313092,0.0061204266,0.010306829,BPFI
normal,35,50,2083,0.018574031,0.009175298,0.0059111984,0.010996511,BPFI
normal,35,50,2083,0.018920446,0.009199989,0.006760544,0.010586571,BPFI
normal,35,50,2083,0.019575018,0.009729225,0.0066165407,0.0108691985,BPFI
normal,35,50,2083,0.018937215,0.009898785,0.006477248,0.010332994,BPFI
normal,35,50,2083,0.020306006,0.00874457,0.0067829913,0.011202185,BPFI
normal,35,50,2083,0.019733243,0.009074965,0.005999341,0.010661495,BPFI
normal,35,50,2083,0.021008207,0.008255992,0.0063673127,0.010955571,BPFI
normal,35,50,2083,0.018832432,0.00961247,0.0063515753,0.010253571,BPFI
normal,35,50,2083,0.018366389,0.010192367,0.006692056,0.010587684,BPFI
normal,35,50,2083,0.017898515,0.009737622,0.0063629714,0.010492535,BPFI
normal,35,50,2083,0.020578759,0.008814733,0.00624291,0.010521921,BPFI
normal,25,50,1483,0.0076853433,0.009589012,0.010026791,0.009679104,FTF
normal,25,50,1483,0.0075299167,0.010195746,0.010234005,0.009391425,FTF
normal,25,50,1483,0.007813951,0.01036304,0.009607567,0.009548622,BPFO
normal,25,50,1483,0.007979684,0.009767159,0.009678013,0.009745216,BPFO
normal,25,50,1483,0.0082328115,0.009970509,0.010079191,0.009837413,FTF
normal,25,50,1483,0.0077562705,0.01021195,0.009760429,0.0098841,BPFO
normal,25,50,1483,0.007933686,0.009591109,0.009553347,0.009702964,BSF
normal,25,50,1483,0.008152223,0.009334001,0.009805752,0.009743634,FTF
normal,25,50,1483,0.008140293,0.010087874,0.010349437,0.009685426,FTF
normal,25,50,1483,0.007754452,0.010681506,0.009882672,0.0098394845,BPFO
normal,25,50,1483,0.007727601,0.010009443,0.009523592,0.009675643,BPFO
normal,25,50,1483,0.008015273,0.0100430865,0.009829731,0.009452777,BPFO
normal,25,50,1483,0.008074376,0.0102178585,0.010348893,0.009736784,FTF
normal,25,50,1483,0.008237269,0.010458281,0.010459724,0.009534883,FTF
normal,25,50,1483,0.007726476,0.009813966,0.010362753,0.0098642735,FTF
normal,25,50,1483,0.008074508,0.009690447,0.0094451625,0.009663875,BPFO
normal,25,50,1483,0.007961813,0.010755587,0.0096092485,0.0095366705,BPFO
normal,25,50,1483,0.007928573,0.0103279585,0.010132044,0.009621772,BPFO
normal,25,50,1483,0.007899355,0.01035556,0.010262375,0.009759951,BPFO
normal,25,50,1483,0.0076077553,0.010538551,0.009746409,0.009961959,BPFO
normal,25,50,1483,0.007877432,0.010301825,0.009732512,0.009625985,BPFO
normal,25,50,1483,0.008378054,0.009996838,0.010711319,0.010108668,FTF
normal,25,50,1483,0.008109744,0.0104195075,0.009827464,0.009869462,BPFO
normal,25,50,1483,0.007934783,0.010380484,0.009458414,0.009379946,BPFO
normal,25,50,1483,0.008016054,0.010218093,0.009833385,0.009355435,BPFO
normal,25,50,1483,0.007690521,0.009912566,0.010039836,0.010215324,BSF
normal,25,50,1483,0.0074167666,0.009890237,0.010162718,0.00957138,FTF
normal,25,50,1483,0.007744923,0.010346611,0.009631238,0.010481484,BSF
normal,25,50,1483,0.00795688,0.010535895,0.010080829,0.009741639,BPFO
normal,25,50,1483,0.00817075,0.010228352,0.00969752,0.009862609,BPFO
normal,25,50,1483,0.007681922,0.009230547,0.010208922,0.009849214,FTF
normal,25,50,1483,0.0076596844,0.010117591,0.009762082,0.009799465,BPFO
normal,25,50,1483,0.007559773,0.010873624,0.009492052,0.009919809,BPFO
normal,25,50,1483,0.007880051,0.010766028,0.009717988,0.009694175,BPFO
normal,25,50,1483,0.0077328323,0.011282455,0.009410598,0.010494545,BPFO
normal,25,50,1483,0.0076527246,0.010357318,0.009534079,0.009799844,BPFO
normal,25,50,1483,0.007671472,0.010978579,0.009819695,0.0103727,BPFO
normal,25,50,1483,0.007851282,0.010225225,0.009851666,0.00984139,BPFO
normal,25,50,1483,0.007887422,0.009544548,0.009478111,0.009608656,BSF
normal,25,50,1483,0.0075048925,0.010513085,0.009400024,0.010004012,BPFO
normal,25,50,1483,0.00797441,0.010778959,0.009944118,0.009642372,BPFO
normal,25,50,1483,0.008003284,0.009563892,0.009654242,0.009572466,FTF
normal,25,50,1483,0.0078095384,0.009942404,0.009583653,0.010069485,BSF
normal,25,50,1483,0.0077471724,0.0102627715,0.009714259,0.009824515,BPFO
normal,25,50,1483,0.007703191,0.011000681,0.009844039,0.010141898,BPFO
normal,25,50,1483,0.0076807057,0.011315492,0.009355219,0.010115511,BPFO
normal,25,50,1483,0.00853102,0.010208865,0.009626329,0.009877423,BPFO
normal,25,50,1483,0.0077238856,0.009895192,0.010527919,0.009743957,FTF
normal,25,50,1483,0.0076549626,0.009660253,0.00972268,0.010617462,BSF
normal,25,50,1483,0.007600769,0.010224733,0.009307239,0.009942587,BPFO
normal,25,50,1483,0.008313404,0.01032405,0.0100119505,0.009639701,BPFO
normal,25,50,1483,0.0077927453,0.0110600395,0.009680171,0.010169937,BPFO
normal,25,50,1483,0.0075477627,0.010956397,0.00972699,0.0098800715,BPFO
normal,25,50,1483,0.007771742,0.0106320605,0.0095104175,0.009930344,BPFO
normal,25,50,1483,0.0076246113,0.010161867,0.010082142,0.010028611,BPFO
normal,25,50,1483,0.0076199477,0.010090276,0.010030917,0.010129565,BSF
normal,25,50,1483,0.0077975565,0.010478212,0.010211203,0.0098335035,BPFO
normal,25,50,1483,0.007957746,0.010165095,0.009744948,0.010251785,BSF
normal,25,50,1483,0.007777908,0.010729793,0.009707435,0.00993284,BPFO
normal,25,50,1483,0.00800592,0.010872416,0.00997135,0.009343528,BPFO
normal,25,50,1483,0.00805536,0.010436843,0.009433894,0.009745699,BPFO
normal,25,50,1483,0.007795385,0.010837396,0.009733975,0.009761905,BPFO
normal,25,50,1483,0.0076875156,0.010474597,0.010041553,0.009871922,BPFO
normal,25,50,1483,0.0078372825,0.009835019,0.010418619,0.009928023,FTF
normal,25,50,1483,0.007913717,0.010008596,0.009661319,0.009690563,BPFO
normal,25,50,1483,0.0078000757,0.01004478,0.009479377,0.009618372,BPFO
normal,25,50,1483,0.007602893,0.010021536,0.00970191,0.009732303,BPFO
normal,25,50,1483,0.0075906906,0.010269447,0.010079424,0.00980264,BPFO
normal,25,50,1483,0.0075500784,0.010207288,0.00962516,0.009862651,BPFO
normal,25,50,1483,0.007527511,0.009519471,0.00945277,0.009670614,BSF
normal,25,50,1483,0.007816901,0.010268997,0.010620794,0.009758859,FTF
normal,25,50,1483,0.0083469935,0.009874211,0.010490063,0.010191169,FTF
normal,25,50,1483,0.007949185,0.00984568,0.009518276,0.009713835,BPFO
normal,25,50,1483,0.008003871,0.010116534,0.009894758,0.009915224,BPFO
normal,25,50,1483,0.007861422,0.010457625,0.010104822,0.010107456,BPFO
normal,25,50,1483,0.0076597705,0.010108847,0.009927368,0.009490696,BPFO
normal,25,50,1483,0.007657679,0.0089397775,0.009506901,0.009564026,BSF
normal,25,50,1483,0.0077880328,0.009425555,0.009958438,0.009242951,FTF
normal,25,50,1483,0.0081165135,0.009397376,0.010198318,0.009965545,FTF
normal,25,50,1483,0.007934874,0.010234453,0.010407259,0.010050791,FTF
normal,25,50,1483,0.007902543,0.010095881,0.010363584,0.010059879,FTF
normal,25,50,1483,0.007838266,0.010787314,0.009593414,0.009813653,BPFO
normal,25,50,1483,0.007970362,0.010570248,0.009814972,0.00948167,BPFO
normal,25,50,1483,0.007825661,0.010470115,0.010036499,0.010106641,BPFO
normal,25,50,1483,0.007620534,0.009965506,0.009945529,0.0101558035,BSF
normal,25,50,1483,0.0075693103,0.009950604,0.009702982,0.0095027005,BPFO
normal,25,50,1483,0.0076947366,0.010667427,0.009899908,0.009529547,BPFO
normal,25,50,1483,0.0077334424,0.009685791,0.010382075,0.010586941,BSF
normal,25,50,1483,0.007963889,0.009873136,0.00998853,0.0099994065,BSF
normal,25,50,1483,0.007943356,0.010085761,0.009741667,0.0094779,BPFO
normal,25,50,1483,0.007883534,0.009704926,0.009510281,0.00979549,BSF
normal,25,50,1483,0.008016921,0.010213526,0.009924842,0.009939635,BPFO
normal,25,50,1483,0.007916471,0.010748896,0.009639473,0.010045747,BPFO
normal,25,50,1483,0.007583872,0.010158352,0.0098932665,0.009598581,BPFO
normal,25,50,1483,0.007823621,0.010316097,0.010101049,0.009557227,BPFO
normal,25,50,1483,0.008123459,0.009615194,0.01028922,0.009439678,FTF
normal,25,50,1483,0.0078237895,0.009463283,0.0100718215,0.009562826,FTF
normal,25,50,1483,0.007507101,0.011131052,0.010769683,0.010271782,BPFO
normal,25,50,1483,0.007946829,0.010557761,0.0098262625,0.010044299,BPFO
normal,25,50,1483,0.007968592,0.010728981,0.00931557,0.009715468,BPFO
normal,25,50,1483,0.008197558,0.010789992,0.009667967,0.010115889,BPFO
normal,25,50,1483,0.007840369,0.0101563735,0.010329616,0.009956407,FTF
normal,25,50,1483,0.007974517,0.010245477,0.0099212155,0.009953707,BPFO
normal,25,50,1483,0.0073004076,0.010499053,0.009643813,0.010084512,BPFO
normal,25,50,1483,0.007936412,0.009980815,0.01028865,0.009781419,FTF
normal,25,50,1483,0.00807818,0.009915245,0.009951214,0.009883322,FTF
normal,25,50,1483,0.007952532,0.010330283,0.009732946,0.010086737,BPFO
normal,25,50,1483,0.007974623,0.01016593,0.009724795,0.009913221,BPFO
normal,25,50,1483,0.008057795,0.010515864,0.010111175,0.009844427,BPFO
normal,25,50,1483,0.0077523417,0.009517363,0.00932553,0.009810847,BSF
normal,25,50,1483,0.007406392,0.009645699,0.009919683,0.009892819,FTF
normal,25,50,1483,0.0075904364,0.009810223,0.010136743,0.010027699,FTF
