,speed,label,position,diameter,BPFI,BPFO,FTF,BSF,dominant_fault
90,1730.0,Normal,,,0.0018454726,0.0014426376,0.0023173497,0.0029978822,BSF
91,1730.0,Normal,,,0.002343853,0.0016418864,0.002408957,0.002713408,BSF
92,1730.0,Normal,,,0.0022773962,0.0019813022,0.0027731115,0.0023107661,FTF
93,1730.0,Normal,,,0.0014576754,0.00133744,0.00259103,0.0022816593,FTF
94,1730.0,Normal,,,0.002013908,0.0012739903,0.0027471546,0.0028587098,BSF
95,1730.0,Normal,,,0.0020904965,0.0013638458,0.0030514768,0.0033082252,BSF
96,1730.0,Normal,,,0.0017062133,0.0016800368,0.0030458407,0.0028762736,FTF
97,1730.0,Normal,,,0.0015792564,0.0016403607,0.0033872968,0.0036469582,BSF
98,1730.0,Normal,,,0.0020487509,0.0013757595,0.0027641219,0.002960956,BSF
99,1730.0,Normal,,,0.0018627677,0.0017488932,0.0029478197,0.0022003513,FTF
100,1730.0,Normal,,,0.0018997752,0.0017515193,0.002915068,0.002788999,FTF
101,1730.0,Normal,,,0.0016226381,0.0019520725,0.003006764,0.0035490303,BSF
102,1730.0,Normal,,,0.0022004417,0.0018030079,0.0028339324,0.0033778662,BSF
103,1730.0,Normal,,,0.0018634144,0.001127758,0.0025695756,0.0023185716,FTF
104,1730.0,Normal,,,0.0016825257,0.0015724706,0.002272985,0.0020526692,FTF
105,1730.0,Normal,,,0.001938682,0.0015415793,0.002979644,0.0032096165,BSF
106,1730.0,IR,,14,0.0026151957,0.00092020154,0.001375959,0.0011873861,BPFI
107,1730.0,IR,,14,0.0018454602,0.00079124985,0.0013399,0.0012232941,BPFI
108,1730.0,IR,,14,0.0026415635,0.001092785,0.0013538279,0.0010629628,BPFI
109,1730.0,IR,,14,0.0016930273,0.0008559662,0.0011612757,0.0010308643,BPFI
110,1730.0,IR,12,14,0.0018830833,0.00095017086,0.0013728096,0.0010348114,BPFI
111,1730.0,OR,12,7,0.006610068,0.0013965905,0.0035413543,0.0022989474,BPFI
112,1730.0,OR,12,7,0.009232086,0.0015070935,0.0030334021,0.0022070494,BPFI
113,1730.0,OR,12,7,0.008229308,0.0019789597,0.0036816318,0.0024465655,BPFI
114,1730.0,OR,,7,0.00672936,0.0018411564,0.0038938737,0.0038076479,BPFI
115,1730.0,OR,12,7,0.006918358,0.0017753105,0.0052262405,0.0032162406,BPFI
116,1730.0,B,,7,0.0024718002,0.0014169532,0.0052178777,0.0015731105,FTF
117,1730.0,B,,7,0.002606045,0.001546674,0.002991778,0.0026138718,FTF
118,1730.0,B,,7,0.002934831,0.0011994351,0.006251848,0.0023770425,FTF
119,1730.0,B,,7,0.0027309493,0.0014595928,0.0022771354,0.0029763463,BSF
120,1730.0,B,,21,0.0031349452,0.0014291386,0.0014761622,0.0023341095,BPFI
121,1730.0,B,,21,0.0051032687,0.002183298,0.0071084704,0.0019024712,FTF
122,1730.0,B,,21,0.0028631964,0.0008280167,0.0075980113,0.006037548,FTF
123,1730.0,B,,21,0.003412791,0.0020319861,0.004410595,0.0017207888,FTF
124,1730.0,B,6,21,0.0040466706,0.0021810587,0.0027905342,0.0020003438,BPFI
125,1730.0,OR,6,7,0.0017710694,0.008115793,0.009564931,0.0046970746,FTF
126,1730.0,OR,6,7,0.0018553183,0.0068088463,0.005969834,0.0053314264,BPFO
127,1730.0,OR,6,7,0.0014535468,0.004161031,0.0061335415,0.008591048,BSF
128,1730.0,OR,,7,0.0011245211,0.0051246225,0.0053912853,0.006317208,BSF
129,1730.0,OR,6,7,0.0013888339,0.005302784,0.0058795386,0.005221221,FTF
130,1730.0,IR,,21,0.013266357,0.0040448457,0.0020580846,0.022274725,BSF
131,1730.0,IR,,21,0.024604235,0.0009617721,0.0015309867,0.022837799,BPFI
132,1730.0,IR,,21,0.021682033,0.0020295435,0.0028011892,0.022167878,BSF
133,1730.0,IR,,21,0.01921311,0.0015835402,0.0024895614,0.01937162,BSF
134,1730.0,IR,3,21,0.017733183,0.0015505436,0.0018743508,0.021130491,BSF
135,1772.0,OR,3,14,0.0032800853,0.024233183,0.006694524,0.0020346285,BPFO
136,1772.0,OR,3,14,0.0027171532,0.041285504,0.0065593882,0.0031015195,BPFO
137,1772.0,OR,3,14,0.0024330793,0.03710206,0.005942547,0.0036236395,BPFO
138,1772.0,OR,3,14,0.005005389,0.018603534,0.007864241,0.0032336446,BPFO
139,1772.0,OR,12,14,0.0049162637,0.017855465,0.008275754,0.002721938,BPFO
140,1772.0,OR,12,7,0.0039724098,0.007684128,0.0025524194,0.0029150518,BPFO
141,1772.0,OR,12,7,0.0049943835,0.004005452,0.014573228,0.003009708,FTF
142,1772.0,OR,12,7,0.0038654166,0.0072620776,0.0022199384,0.0023383168,BPFO
143,1772.0,OR,3,7,0.004303872,0.0040323827,0.0025343278,0.0017162872,BPFI
144,1772.0,OR,12,7,0.005025738,0.0047195167,0.0027669768,0.0018242034,BPFI
145,1772.0,OR,3,7,0.0060910857,0.0044494253,0.0034616222,0.0029336112,BPFI
146,1772.0,OR,3,7,0.004408971,0.0041768504,0.0027015863,0.0034813937,BPFI
147,1772.0,OR,3,7,0.0048959926,0.0044123363,0.0032111907,0.002284815,BPFI
148,1772.0,OR,,7,0.0033418671,0.003619205,0.002128005,0.002535591,BPFO
149,1772.0,OR,3,7,0.0034338215,0.0037085842,0.002328614,0.0028615233,BPFO
150,1772.0,B,,21,0.0076605226,0.0036031676,0.0016939576,0.0023812866,BPFI
151,1772.0,B,,21,0.004544539,0.008672807,0.018399786,0.011512502,FTF
152,1772.0,B,,21,0.006516278,0.0038813755,0.004957693,0.0030833695,BPFI
153,1772.0,B,,21,0.004434827,0.0035064484,0.0018411771,0.002857634,BPFI
154,1772.0,B,6,21,0.0046732957,0.0034268175,0.0024278087,0.0026521205,BPFI
155,1772.0,OR,6,7,0.004040682,0.008526686,0.0053845663,0.0074653705,BPFO
156,1772.0,OR,6,7,0.0073623727,0.015055731,0.0067830947,0.006204455,BPFO
157,1772.0,OR,6,7,0.0045236223,0.009518929,0.008546017,0.005431104,BPFO
158,1772.0,OR,,7,0.0047188886,0.011489031,0.0068638916,0.007239391,BPFO
159,1772.0,OR,6,7,0.0049840803,0.011178498,0.0075171147,0.0076700845,BPFO
160,1772.0,B,,14,0.0056096925,0.0029647658,0.065049715,0.0062783347,FTF
161,1772.0,B,,14,0.0016875195,0.00079691684,0.07891599,0.006656753,FTF
162,1772.0,B,,14,0.0011521826,0.0016103565,0.015469696,0.0023467583,FTF
163,1772.0,B,,14,0.011095272,0.005798314,0.096979775,0.004944273,FTF
164,1772.0,Normal,,,0.0015047793,0.0026780947,0.0028147525,0.0020726463,FTF
165,1772.0,Normal,,,0.0018430116,0.0024136782,0.0029008628,0.002636362,FTF
166,1772.0,Normal,,,0.001769148,0.003938089,0.0027700702,0.0027008816,BPFO
167,1772.0,Normal,,,0.0021438433,0.0042830454,0.0026307919,0.0024618201,BPFO
168,1772.0,Normal,,,0.0019919602,0.0026242994,0.0025816807,0.0021033573,BPFO
169,1772.0,Normal,,,0.0015212623,0.002285613,0.0024416354,0.0026127086,BSF
170,1772.0,Normal,,,0.0018852665,0.0019322654,0.003092085,0.0023373328,FTF
171,1772.0,Normal,,,0.0018944618,0.0017466898,0.0025664025,0.0021665446,FTF
172,1772.0,Normal,,,0.00165293,0.0019218537,0.0027169618,0.0021800725,FTF
173,1772.0,Normal,,,0.001522138,0.0046086395,0.0028722803,0.0025876989,BPFO
174,1772.0,Normal,,,0.0016583346,0.0039389962,0.0025940093,0.0024526466,BPFO
175,1772.0,Normal,,,0.0017756815,0.0048291264,0.002923449,0.002327457,BPFO
176,1772.0,Normal,,,0.0017022075,0.0023567535,0.002777611,0.003061465,BSF
177,1772.0,Normal,,,0.0018044236,0.0025204124,0.002758561,0.0022661432,FTF
178,1772.0,Normal,,,0.0018348001,0.0034771073,0.0026184195,0.0020820564,BPFO
179,1772.0,Normal,,,0.001639503,0.0026051688,0.0027779182,0.002674812,FTF
180,1772.0,Normal,,,0.0022189678,0.0022326482,0.0025868411,0.0027950765,BSF
181,1772.0,Normal,,,0.0020780675,0.0021208387,0.0028004863,0.0020331668,FTF
182,1772.0,B,,7,0.00017978129,0.00034070254,0.00020595171,0.00031653373,BPFO
183,1772.0,B,,7,0.005365666,0.00334464,0.009766262,0.006867478,FTF
184,1772.0,B,,7,0.00251796,0.0036719814,0.002632553,0.0037271963,BSF
185,1772.0,B,,7,0.0029307404,0.0028906711,0.0023549257,0.005263295,BSF
186,1772.0,B,3,7,0.0029992915,0.0023502363,0.0021823198,0.005070046,BSF
187,1772.0,OR,3,21,0.007874501,0.0038303544,0.00096295215,0.0070292773,BPFI
188,1772.0,OR,3,21,0.009056698,0.0012729869,0.0008340508,0.008721052,BPFI
189,1772.0,OR,3,21,0.0062607503,0.0021431285,0.0013949752,0.0100060925,BSF
190,1772.0,OR,,21,0.0069697164,0.0029436562,0.000949436,0.01059844,BSF
191,1772.0,OR,3,21,0.007144839,0.0018864293,0.0010476033,0.009792005,BSF
192,1772.0,IR,,7,0.016777612,0.0009257405,0.0018125353,0.0007912544,BPFI
193,1772.0,IR,,7,0.015301572,0.00079930085,0.0015571008,0.00068831735,BPFI
194,1772.0,IR,,7,0.01736987,0.0006206443,0.0014193187,0.0006628477,BPFI
195,1772.0,IR,,7,0.015298002,0.0008678187,0.0017368738,0.0006341145,BPFI
196,1772.0,IR,,14,0.0036410615,0.000977184,0.0012305768,0.0017831888,BPFI
197,1772.0,IR,,14,0.0027474572,0.0014897962,0.0010386966,0.0011011568,BPFI
198,1772.0,IR,,14,0.0027310452,0.0013571937,0.0011404677,0.0010865116,BPFI
199,1772.0,IR,,14,0.0028434894,0.0010969517,0.0011844719,0.0011168533,BPFI
200,1772.0,IR,,21,0.008687988,0.0036510236,0.0008652069,0.036115564,BSF
201,1772.0,IR,,21,0.022579765,0.0024086842,0.0019740206,0.025305877,BSF
202,1772.0,IR,,21,0.00909441,0.007844176,0.0016623879,0.022112735,BSF
203,1772.0,IR,,21,0.016109204,0.0049258512,0.0011258159,0.012528523,BPFI
204,1750.0,B,,7,0.0036907145,0.002461441,0.0027050066,0.0021807528,BPFI
205,1750.0,B,,7,0.003847089,0.002302203,0.0034242796,0.0025513938,BPFI
206,1750.0,B,,7,0.0015372924,0.0024120996,0.05375236,0.020938886,FTF
207,1750.0,B,,7,0.002593127,0.0020907272,0.0026611236,0.0020096065,FTF
208,1750.0,B,6,7,0.0029956196,0.002398741,0.0026879609,0.0020414726,BPFI
209,1750.0,OR,6,7,0.0036902833,0.0033018216,0.0051198434,0.006314817,BSF
210,1750.0,OR,6,7,0.003058694,0.0069444133,0.0025696508,0.007886562,BSF
211,1750.0,OR,6,7,0.0032029205,0.0067453305,0.0031734023,0.006272507,BPFO
212,1750.0,OR,3,7,0.0045265574,0.0067294776,0.0031088907,0.004523596,BPFO
213,1750.0,OR,6,7,0.004264948,0.004876804,0.0053906795,0.0048692594,FTF
214,1750.0,OR,3,21,0.002743801,0.0019842426,0.0022205124,0.008123003,BSF
215,1750.0,OR,3,21,0.002978336,0.0013517371,0.0019155319,0.008913195,BSF
216,1750.0,OR,3,21,0.0019428169,0.0012596961,0.0018455137,0.009659497,BSF
217,1750.0,OR,3,21,0.0022252025,0.002169491,0.0015225076,0.007662363,BSF
218,1750.0,OR,12,21,0.0017802549,0.0020773578,0.001448178,0.007850779,BSF
219,1750.0,OR,12,7,0.007919772,0.0035085487,0.005071422,0.004917677,BPFI
220,1750.0,OR,12,7,0.008327632,0.0021134922,0.002661134,0.0031721864,BPFI
221,1750.0,OR,12,7,0.010506932,0.0018305853,0.0024967953,0.0034192568,BPFI
222,1750.0,OR,3,7,0.009096262,0.0031531004,0.00935282,0.004214658,FTF
223,1750.0,OR,12,7,0.008074466,0.0030521213,0.0037304524,0.0038005123,BPFI
224,1750.0,OR,3,14,0.006131629,0.03751207,0.022153828,0.0060037537,BPFO
225,1750.0,OR,3,14,0.0055747824,0.03475825,0.025735661,0.0066935266,BPFO
226,1750.0,OR,3,14,0.008375432,0.037221897,0.020278195,0.007596173,BPFO
227,1750.0,OR,,14,0.008910108,0.040530562,0.027187528,0.008716535,BPFO
228,1750.0,OR,3,14,0.009322376,0.04450133,0.028257422,0.008988901,BPFO
229,1750.0,B,,14,0.010638134,0.0029393735,0.07480323,0.011634629,FTF
230,1750.0,B,,14,0.0077799787,0.006886183,0.128407,0.013060684,FTF
231,1750.0,B,,14,0.005869466,0.0096066445,0.14640717,0.00906511,FTF
232,1750.0,B,,14,0.005024009,0.005742584,0.14193054,0.014183301,FTF
233,1750.0,B,,14,0.01081455,0.0040216143,0.1100113,0.010004333,FTF
234,1750.0,IR,,7,0.028722294,0.0019437799,0.0017298295,0.0015461788,BPFI
235,1750.0,IR,,7,0.023266584,0.0007133757,0.0022123943,0.0012076934,BPFI
236,1750.0,IR,,7,0.027869113,0.00050661707,0.0018065331,0.00077117136,BPFI
237,1750.0,IR,,7,0.026552975,0.0007364349,0.0016896034,0.0010022637,BPFI
238,1750.0,IR,,14,0.014980239,0.001513425,0.0016695241,0.0008303893,BPFI
239,1750.0,IR,,14,0.014149291,0.0012115072,0.0019156963,0.0010951085,BPFI
240,1750.0,IR,,14,0.014618228,0.0013338105,0.0018902299,0.0008742275,BPFI
241,1750.0,IR,,14,0.012867689,0.0016098834,0.001983056,0.0018420756,BPFI
242,1750.0,IR,3,14,0.01175077,0.001545856,0.0018734741,0.0016013569,BPFI
243,1750.0,OR,3,7,0.0029701388,0.004168512,0.0037431105,0.0032354821,BPFO
244,1750.0,OR,3,7,0.002567809,0.0030273995,0.003133172,0.0038810298,BSF
245,1750.0,OR,3,7,0.004405349,0.002415618,0.003507836,0.0037606275,BPFI
246,1750.0,OR,,7,0.0018882148,0.002850821,0.004294798,0.004340496,BSF
247,1750.0,OR,3,7,0.0022898319,0.0035088258,0.0042162305,0.003536771,FTF
248,1750.0,B,,21,0.009057668,0.001356235,0.0071724183,0.013593636,BSF
249,1750.0,B,,21,0.018588534,0.0031969487,0.011096585,0.0023894901,BPFI
250,1750.0,B,,21,0.00792251,0.0030069174,0.007915042,0.0034619218,BPFI
251,1750.0,B,,21,0.006251318,0.0035248892,0.011329589,0.011339241,BSF
252,1750.0,IR,,21,0.011805077,0.0033374354,0.005456926,0.02670581,BSF
253,1750.0,IR,,21,0.011637503,0.004462042,0.0026212654,0.025484912,BSF
254,1750.0,IR,,21,0.0098246215,0.0047367234,0.0015984846,0.028346024,BSF
255,1750.0,IR,,21,0.0108974995,0.002711101,0.0014821253,0.027761338,BSF
256,1750.0,Normal,,,0.0024484103,0.0022511932,0.0026327213,0.0023418397,FTF
257,1750.0,Normal,,,0.0021451053,0.0023658355,0.0025005725,0.002579022,BSF
258,1750.0,Normal,,,0.0022555892,0.0021617392,0.0028295328,0.0026716115,FTF
259,1750.0,Normal,,,0.0029081823,0.002185398,0.0028263566,0.0026803615,BPFI
260,1750.0,Normal,,,0.0029405882,0.0020372372,0.002870347,0.002657314,BPFI
261,1750.0,Normal,,,0.0029849873,0.002247753,0.002649503,0.002965618,BPFI
262,1750.0,Normal,,,0.002246117,0.0023748265,0.0029179852,0.0023747804,FTF
263,1750.0,Normal,,,0.002742665,0.0022873506,0.0026828963,0.0028942092,BSF
264,1750.0,Normal,,,0.0023135478,0.0028062759,0.002728497,0.0022213904,BPFO
265,1750.0,Normal,,,0.003302328,0.0021385655,0.0026366808,0.0020523814,BPFI
266,1750.0,Normal,,,0.0026123507,0.0020609917,0.0026962366,0.0030114567,BSF
267,1750.0,Normal,,,0.0024306679,0.002051928,0.0022211666,0.0022389323,BPFI
268,1750.0,Normal,,,0.0022778308,0.002655511,0.0027228843,0.00238816,FTF
269,1750.0,Normal,,,0.0026109985,0.002580709,0.0026926615,0.0024718468,FTF
270,1750.0,Normal,,,0.0025218623,0.0018660113,0.0022949476,0.0021583247,BPFI
271,1750.0,Normal,,,0.0023004694,0.0021610588,0.0029585257,0.0028469241,FTF
272,1750.0,Normal,,,0.002805839,0.002050334,0.0023858303,0.0023739315,BPFI
273,1750.0,Normal,,,0.002818266,0.002497972,0.0029344584,0.002947349,BSF
