,speed,label,position,diameter,BPFI,BPFO,FTF,BSF,dominant_fault
73,1730.0,OR,3,7,0.0023279546,0.0024277773,0.002722792,0.0030663896,BSF
74,1730.0,OR,3,7,0.0025198767,0.0025157863,0.003243298,0.0032366186,FTF
75,1730.0,OR,3,14,0.0020802782,0.034206036,0.033142492,0.006182067,BPFO
76,1730.0,OR,3,14,0.0023567008,0.033127714,0.040112026,0.006773817,FTF
77,1730.0,OR,3,14,0.0015581514,0.034589764,0.035583977,0.005480188,FTF
78,1730.0,OR,3,14,0.0018743601,0.04317238,0.044014625,0.006682171,FTF
79,1730.0,OR,3,21,0.0008645454,0.0044361865,0.0015380427,0.0012918263,BPFO
80,1730.0,OR,3,21,0.0011361628,0.004525613,0.00178933,0.0019222249,BPFO
81,1730.0,OR,3,21,0.00079888763,0.005832432,0.0015572459,0.0023016152,BPFO
82,1730.0,OR,,21,0.0011921442,0.0042957007,0.0009885468,0.0008994193,BPFO
83,1730.0,OR,3,21,0.0013982498,0.005646922,0.0015116464,0.0009300493,BPFO
84,1730.0,IR,,7,0.010839496,0.00026355614,0.0010002311,0.00039061153,BPFI
85,1730.0,IR,,7,0.010425876,0.00030979616,0.0008499051,0.00040148277,BPFI
86,1730.0,IR,,7,0.010183951,0.00026063333,0.0011734583,0.0007786072,BPFI
87,1730.0,IR,,7,0.0101508135,0.00022899093,0.0011717718,0.00033843418,BPFI
88,1730.0,Normal,,,0.0016868082,0.0016911,0.003179219,0.002467861,FTF
89,1730.0,Normal,,,0.0018257153,0.0016983567,0.0027960753,0.00407775,BSF
90,1730.0,Normal,,,0.0016404665,0.00139353,0.0023434318,0.0029035185,BSF
91,1730.0,Normal,,,0.0020782377,0.0014908952,0.0024538962,0.0027850873,BSF
92,1730.0,Normal,,,0.002006267,0.0018561519,0.0026686224,0.0021769824,FTF
93,1730.0,Normal,,,0.0014731785,0.0015421809,0.002632967,0.0022388466,FTF
94,1730.0,Normal,,,0.0019209359,0.0013910941,0.002710655,0.0025500332,FTF
95,1730.0,Normal,,,0.0017867751,0.001515787,0.0030335404,0.003103376,BSF
96,1730.0,Normal,,,0.0015752771,0.0017302808,0.003010468,0.0029846127,FTF
97,1730.0,Normal,,,0.0017319984,0.0015263375,0.0032480762,0.0037789997,BSF
98,1730.0,Normal,,,0.0019270469,0.0013897334,0.0027578692,0.0029742818,BSF
99,1730.0,Normal,,,0.0016655124,0.0016508014,0.0029694745,0.0021805775,FTF
100,1730.0,Normal,,,0.0018781177,0.0017819045,0.0029021637,0.002669395,FTF
101,1730.0,Normal,,,0.0016113056,0.0017952381,0.0031111948,0.003371416,BSF
102,1730.0,Normal,,,0.002050361,0.0016934442,0.0028380211,0.0036513582,BSF
103,1730.0,Normal,,,0.0017444915,0.001245082,0.002659691,0.001919579,FTF
104,1730.0,Normal,,,0.0017721491,0.0016765031,0.002500877,0.0018614891,FTF
105,1730.0,Normal,,,0.0019551255,0.0016552057,0.002807828,0.003061365,BSF
106,1730.0,IR,,14,0.0018692105,0.0010146828,0.0015619172,0.0009128799,BPFI
107,1730.0,IR,,14,0.001974828,0.00075756724,0.0014991721,0.0009476604,BPFI
108,1730.0,IR,,14,0.0024873419,0.00088851294,0.0016267159,0.0009625897,BPFI
109,1730.0,IR,,14,0.0017777656,0.00074029295,0.0013904112,0.00067544845,BPFI
110,1730.0,IR,12,14,0.0017336371,0.0008030578,0.0014704278,0.0007712625,BPFI
111,1730.0,OR,12,7,0.00870905,0.001981227,0.003651671,0.0028720605,BPFI
112,1730.0,OR,12,7,0.010821118,0.001795252,0.0023139736,0.0027625146,BPFI
113,1730.0,OR,12,7,0.008770921,0.0019671186,0.0029447414,0.0028811307,BPFI
114,1730.0,OR,,7,0.008062649,0.0021585876,0.0036261452,0.0034295998,BPFI
115,1730.0,OR,12,7,0.009285849,0.0021646423,0.0047098193,0.0026425023,BPFI
116,1730.0,B,,7,0.0059235534,0.004091869,0.01385094,0.008965709,FTF
117,1730.0,B,,7,0.0061446824,0.0046336465,0.009607669,0.0039328057,FTF
118,1730.0,B,,7,0.0077076117,0.0026577562,0.019539412,0.0076801055,FTF
119,1730.0,B,,7,0.005030688,0.0043885703,0.010393073,0.012444038,BSF
120,1730.0,B,,21,0.009279389,0.0024124556,0.004518758,0.0076437457,BPFI
121,1730.0,B,,21,0.01039859,0.004675101,0.0141117675,0.0051845056,FTF
122,1730.0,B,,21,0.008222539,0.0045920815,0.017327132,0.015921522,FTF
123,1730.0,B,,21,0.005652482,0.004322846,0.0071588764,0.0034836722,FTF
124,1730.0,B,6,21,0.01643032,0.0038248566,0.0033919823,0.004690601,BPFI
125,1730.0,OR,6,7,0.0011351694,0.008544772,0.011549862,0.0050534634,FTF
126,1730.0,OR,6,7,0.0022358242,0.008305049,0.005024979,0.006311686,BPFO
127,1730.0,OR,6,7,0.0007606269,0.0040369653,0.007608495,0.008102481,BSF
128,1730.0,OR,,7,0.0011223706,0.00500757,0.0060040033,0.0058479174,FTF
129,1730.0,OR,6,7,0.0011251514,0.006878405,0.0068526594,0.00484744,BPFO
130,1730.0,IR,,21,0.016005807,0.0029831426,0.0012124706,0.02817267,BSF
131,1730.0,IR,,21,0.029363196,0.0016272438,0.0011654259,0.024150591,BPFI
132,1730.0,IR,,21,0.02809923,0.0026580752,0.001901692,0.025317257,BPFI
133,1730.0,IR,,21,0.023519201,0.0018143335,0.0015280007,0.0217844,BPFI
134,1730.0,IR,3,21,0.020883879,0.0019166161,0.0013064834,0.023079708,BSF
135,1772.0,OR,3,14,0.0037848582,0.028618226,0.006515474,0.0024792815,BPFO
136,1772.0,OR,3,14,0.0016508566,0.0502292,0.006581632,0.0035021752,BPFO
137,1772.0,OR,3,14,0.0021029632,0.044524904,0.0063650976,0.0040801605,BPFO
138,1772.0,OR,3,14,0.0051724464,0.02438361,0.008304255,0.004042564,BPFO
139,1772.0,OR,12,14,0.0048637525,0.025539394,0.009383983,0.0031564732,BPFO
140,1772.0,OR,12,7,0.0036946614,0.009765466,0.002401314,0.002780654,BPFO
141,1772.0,OR,12,7,0.0030382532,0.0044377465,0.018248681,0.0029110769,FTF
142,1772.0,OR,12,7,0.003349459,0.009057343,0.0018046753,0.0017060855,BPFO
143,1772.0,OR,3,7,0.0050806343,0.006023911,0.0028665243,0.0017186517,BPFO
144,1772.0,OR,12,7,0.0048582824,0.0071525523,0.0036542043,0.0014400424,BPFO
145,1772.0,OR,3,7,0.0065128473,0.005958917,0.0049461215,0.004614409,BPFI
146,1772.0,OR,3,7,0.0045484575,0.00480509,0.004115079,0.0037381276,BPFO
147,1772.0,OR,3,7,0.005683961,0.0052062697,0.004521002,0.0033972277,BPFI
148,1772.0,OR,,7,0.0036407863,0.00481959,0.003521212,0.0031036527,BPFO
149,1772.0,OR,3,7,0.0038906056,0.0052542076,0.0031346877,0.0038711017,BPFO
150,1772.0,B,,21,0.00979608,0.0074155745,0.004654977,0.0040400224,BPFI
151,1772.0,B,,21,0.00908049,0.007004941,0.021321932,0.008611152,FTF
152,1772.0,B,,21,0.006322205,0.0072022607,0.0061907177,0.008702274,BSF
153,1772.0,B,,21,0.008312019,0.005164568,0.0045247013,0.0034132313,BPFI
154,1772.0,B,6,21,0.004727583,0.0072176023,0.0049617267,0.004941875,BPFO
155,1772.0,OR,6,7,0.004440309,0.008859439,0.0064553213,0.008479664,BPFO
156,1772.0,OR,6,7,0.00815736,0.016187882,0.0074823312,0.0074616247,BPFO
157,1772.0,OR,6,7,0.0057816524,0.010508858,0.010122007,0.007826229,BPFO
158,1772.0,OR,,7,0.0051468727,0.014114547,0.0078552645,0.007858609,BPFO
159,1772.0,OR,6,7,0.005469551,0.013749294,0.006814314,0.008188814,BPFO
160,1772.0,B,,14,0.012685838,0.0051353616,0.049131136,0.008264552,FTF
161,1772.0,B,,14,0.0018516803,0.0016049382,0.03334075,0.005416271,FTF
162,1772.0,B,,14,0.0030108176,0.0067397947,0.026001496,0.00327057,FTF
163,1772.0,B,,14,0.003586787,0.0030286997,0.045500204,0.0042218934,FTF
164,1772.0,Normal,,,0.0017244166,0.0025183868,0.0028482946,0.002022618,FTF
165,1772.0,Normal,,,0.0015586532,0.00229067,0.0028819176,0.0023798135,FTF
166,1772.0,Normal,,,0.0019116974,0.0038459129,0.0026552512,0.0024061708,BPFO
167,1772.0,Normal,,,0.0021374081,0.0036984,0.0026504085,0.002318481,BPFO
168,1772.0,Normal,,,0.0017958339,0.0024587517,0.0025751644,0.0020904297,FTF
169,1772.0,Normal,,,0.0015748509,0.0022619653,0.002509469,0.002360481,FTF
170,1772.0,Normal,,,0.0019073045,0.002056546,0.0029310267,0.0022760138,FTF
171,1772.0,Normal,,,0.0018994783,0.0019551795,0.0027409713,0.0020782815,FTF
172,1772.0,Normal,,,0.0016633617,0.0020382544,0.0027885528,0.0021851745,FTF
173,1772.0,Normal,,,0.0015970632,0.004593864,0.002899407,0.0025723476,BPFO
174,1772.0,Normal,,,0.0016120109,0.0035983303,0.0026811971,0.0024320136,BPFO
175,1772.0,Normal,,,0.0016818992,0.004488611,0.0028006725,0.0022905942,BPFO
176,1772.0,Normal,,,0.0016070657,0.0024158193,0.0028093616,0.002543072,FTF
177,1772.0,Normal,,,0.0017416984,0.0026138437,0.0028679508,0.0022642445,FTF
178,1772.0,Normal,,,0.0018502342,0.0032399723,0.0027546545,0.001955784,BPFO
179,1772.0,Normal,,,0.001844928,0.0026273676,0.002800818,0.0025762443,FTF
180,1772.0,Normal,,,0.00205189,0.0023805194,0.0027382602,0.0026583206,FTF
181,1772.0,Normal,,,0.002058913,0.0021134038,0.0027644415,0.0020127376,FTF
182,1772.0,B,,7,0.004944353,0.006181641,0.005367446,0.005564309,BPFO
183,1772.0,B,,7,0.0079597505,0.0033591187,0.027332209,0.010500452,FTF
184,1772.0,B,,7,0.004787918,0.00548587,0.0076776408,0.009328318,BSF
185,1772.0,B,,7,0.005302782,0.0057715615,0.007272642,0.012029668,BSF
186,1772.0,B,3,7,0.0048591252,0.0059122327,0.005934167,0.010969496,BSF
187,1772.0,OR,3,21,0.009684494,0.002685121,0.0007870521,0.009246389,BPFI
188,1772.0,OR,3,21,0.008619202,0.0010517145,0.0008962438,0.01290566,BSF
189,1772.0,OR,3,21,0.007093198,0.0018668694,0.00094264036,0.011667604,BSF
190,1772.0,OR,,21,0.010595284,0.0016223167,0.0013952448,0.014391051,BSF
191,1772.0,OR,3,21,0.009169745,0.0017621943,0.0011622998,0.014489535,BSF
192,1772.0,IR,,7,0.017190542,0.00046132115,0.0020910334,0.0007541638,BPFI
193,1772.0,IR,,7,0.016580233,0.0006358504,0.0015801851,0.00051379285,BPFI
194,1772.0,IR,,7,0.018632302,0.00047437957,0.0012729374,0.00051582296,BPFI
195,1772.0,IR,,7,0.015657797,0.0005283152,0.0019190632,0.000467635,BPFI
196,1772.0,IR,,14,0.0029860877,0.00093204784,0.0011171311,0.00110068,BPFI
197,1772.0,IR,,14,0.0026419535,0.00083616376,0.0012838185,0.0011144386,BPFI
198,1772.0,IR,,14,0.0028192652,0.0011459875,0.0011945007,0.0012200645,BPFI
199,1772.0,IR,,14,0.0029586295,0.0009591362,0.0011909729,0.0010616771,BPFI
200,1772.0,IR,,21,0.009669268,0.0055365637,0.0007835166,0.043173004,BSF
201,1772.0,IR,,21,0.025687814,0.003632567,0.0011012779,0.02695888,BSF
202,1772.0,IR,,21,0.011883829,0.007819246,0.0014308998,0.027344957,BSF
203,1772.0,IR,,21,0.020247277,0.004554311,0.0006915211,0.014665486,BPFI
204,1750.0,B,,7,0.006608177,0.0057304157,0.006621122,0.0057571335,FTF
205,1750.0,B,,7,0.0052049845,0.006979725,0.00867243,0.0051553957,FTF
206,1750.0,B,,7,0.0024161541,0.0037160248,0.08002663,0.023728801,FTF
207,1750.0,B,,7,0.0050729522,0.004848563,0.006427315,0.0045773545,FTF
208,1750.0,B,6,7,0.005647294,0.0064690704,0.009257817,0.005143932,FTF
209,1750.0,OR,6,7,0.003724064,0.003464685,0.0051676454,0.007204136,BSF
210,1750.0,OR,6,7,0.002674254,0.007889298,0.0027879532,0.0066399854,BPFO
211,1750.0,OR,6,7,0.0038532647,0.007134479,0.0027544454,0.0061343773,BPFO
212,1750.0,OR,3,7,0.00437405,0.006292978,0.0030090865,0.005513761,BPFO
213,1750.0,OR,6,7,0.0049037808,0.0041814316,0.004775359,0.005490635,BSF
214,1750.0,OR,3,21,0.0023276694,0.0015332628,0.0027675594,0.011659836,BSF
215,1750.0,OR,3,21,0.002943232,0.0015513718,0.0023959137,0.012291901,BSF
216,1750.0,OR,3,21,0.0016927626,0.0014832398,0.0026491636,0.013354523,BSF
217,1750.0,OR,3,21,0.0013192184,0.0016352771,0.0025050165,0.012389461,BSF
218,1750.0,OR,12,21,0.0015808104,0.0017173667,0.002165019,0.010666866,BSF
219,1750.0,OR,12,7,0.009925756,0.0024064593,0.008136059,0.0065472345,BPFI
220,1750.0,OR,12,7,0.009356173,0.001780737,0.0028271193,0.004479656,BPFI
221,1750.0,OR,12,7,0.011581742,0.0017979714,0.0032913731,0.0038457543,BPFI
222,1750.0,OR,3,7,0.0117628435,0.0026722103,0.011269306,0.002715457,BPFI
223,1750.0,OR,12,7,0.010324952,0.0024132978,0.004871224,0.0038349053,BPFI
224,1750.0,OR,3,14,0.0070037083,0.056463532,0.030578125,0.009314355,BPFO
225,1750.0,OR,3,14,0.006023402,0.046700016,0.027305063,0.007894725,BPFO
226,1750.0,OR,3,14,0.008772748,0.042529885,0.021689674,0.009181696,BPFO
227,1750.0,OR,,14,0.011081191,0.048880596,0.030931659,0.00971363,BPFO
228,1750.0,OR,3,14,0.010465557,0.057891738,0.033026185,0.010217051,BPFO
229,1750.0,B,,14,0.0034500852,0.0048252963,0.031127382,0.008704031,FTF
230,1750.0,B,,14,0.008515566,0.004005688,0.035034534,0.011969487,FTF
231,1750.0,B,,14,0.004326972,0.0042045023,0.043610655,0.007401373,FTF
232,1750.0,B,,14,0.00350336,0.005645433,0.036203165,0.0070154467,FTF
233,1750.0,B,,14,0.0031647186,0.0037112308,0.054874532,0.01401324,FTF
234,1750.0,IR,,7,0.029410856,0.0016542815,0.0018578533,0.001608366,BPFI
235,1750.0,IR,,7,0.025902126,0.00034645127,0.0021241938,0.0010885625,BPFI
236,1750.0,IR,,7,0.027582938,0.00040686852,0.0016119237,0.00056354393,BPFI
237,1750.0,IR,,7,0.029715098,0.00056121196,0.0020892702,0.0009375191,BPFI
238,1750.0,IR,,14,0.017310143,0.0011088304,0.002090731,0.000822572,BPFI
239,1750.0,IR,,14,0.017349176,0.0011823196,0.002226615,0.00093431765,BPFI
240,1750.0,IR,,14,0.018482696,0.0012823072,0.0021366286,0.0007143746,BPFI
241,1750.0,IR,,14,0.01684022,0.0014130893,0.0020867384,0.0013508806,BPFI
242,1750.0,IR,3,14,0.01626226,0.0014332534,0.0025046908,0.001264189,BPFI
243,1750.0,OR,3,7,0.004148931,0.0031939188,0.0049068388,0.0036907361,FTF
244,1750.0,OR,3,7,0.0040321643,0.0033924964,0.004300218,0.004366179,BSF
245,1750.0,OR,3,7,0.0053439043,0.0026755955,0.0047199307,0.004317268,BPFI
246,1750.0,OR,,7,0.0048413496,0.003457905,0.0064010746,0.0044510826,FTF
247,1750.0,OR,3,7,0.004315373,0.0034079968,0.0065343142,0.0047389017,FTF
248,1750.0,B,,21,0.016460458,0.0022237194,0.006637595,0.02192559,BSF
249,1750.0,B,,21,0.029142713,0.005145401,0.013541709,0.003299332,BPFI
250,1750.0,B,,21,0.029650273,0.0041021607,0.011348088,0.012514343,BPFI
251,1750.0,B,,21,0.013278549,0.0119797345,0.016683733,0.020722752,BSF
252,1750.0,IR,,21,0.014874185,0.0031417026,0.00731091,0.03402302,BSF
253,1750.0,IR,,21,0.012255456,0.003360851,0.0023142723,0.03478746,BSF
254,1750.0,IR,,21,0.012129843,0.002621355,0.0007074768,0.042074557,BSF
255,1750.0,IR,,21,0.012129588,0.0026364056,0.0016438084,0.033268135,BSF
256,1750.0,Normal,,,0.0024950383,0.0021683443,0.0026808637,0.0025353192,FTF
257,1750.0,Normal,,,0.0023075487,0.0020845698,0.0024943599,0.0025071036,BSF
258,1750.0,Normal,,,0.0022722275,0.0020281507,0.0027106802,0.002569647,FTF
259,1750.0,Normal,,,0.0024743648,0.0021202825,0.0028656118,0.0026417412,FTF
260,1750.0,Normal,,,0.0027338995,0.0020112158,0.0029027483,0.0027533015,FTF
261,1750.0,Normal,,,0.0029028305,0.002099152,0.0026374198,0.0029922067,BSF
262,1750.0,Normal,,,0.0023290683,0.0021599662,0.0028720554,0.0024848008,FTF
263,1750.0,Normal,,,0.0026270102,0.0021454084,0.002654338,0.002799042,BSF
264,1750.0,Normal,,,0.002414931,0.00250239,0.0027552436,0.002228035,FTF
265,1750.0,Normal,,,0.0029713577,0.0020367438,0.0026216535,0.0022710061,BPFI
266,1750.0,Normal,,,0.0027127815,0.0019325865,0.002646727,0.0029292929,BSF
267,1750.0,Normal,,,0.0025514544,0.0020828722,0.0022748252,0.0020748572,BPFI
268,1750.0,Normal,,,0.0022049705,0.002471143,0.0026984764,0.0024871302,FTF
269,1750.0,Normal,,,0.0025711474,0.0025310419,0.0026971297,0.0024403094,FTF
270,1750.0,Normal,,,0.0024926402,0.0019844323,0.0023767282,0.0022399486,BPFI
271,1750.0,Normal,,,0.002353239,0.002167162,0.0028226185,0.0025706743,FTF
272,1750.0,Normal,,,0.0027897402,0.0019583458,0.002364947,0.002407123,BPFI
273,1750.0,Normal,,,0.002709925,0.0023001297,0.0028398908,0.0027122733,FTF
